subject,culture,task_name,task_info,trial_info,resp_type,resp
SS1651680994828,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651681877580,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651681877580,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651682805154,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651682805154,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651687447221,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,4
SS1651687447221,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651689857645,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651689857645,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690446636,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690446636,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690626669,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690626669,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690672320,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690672320,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690674639,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690674639,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690678231,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690678231,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690678388,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651690678388,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690681690,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690681690,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690683219,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690683219,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690685286,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690685286,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690687499,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690687499,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690687538,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690687538,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690691047,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690691047,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690691327,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,3
SS1651690691327,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690698980,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690698980,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651690706045,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690706045,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690707343,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651690707343,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690708015,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690708015,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651690711805,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651690711805,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
