subject,culture,ssi_id,circle_number,codeable,me_circle,coder,x,y,r
SS1651666650135,CN,CN74,4,1,0,SG,374,111,36.67424164
SS1651666650135,CN,CN74,5,1,0,SG,291,222,44.68780594
SS1651666650135,CN,CN74,6,1,0,SG,334,354,44.94441011
SS1651666650135,CN,CN74,7,1,0,SG,554,405,44.55333882
SS1651666650135,CN,CN74,8,1,0,SG,654,300,34.92849839
SS1651669607417,CN,CN75,1,1,1,SG,405,142,69.3108938
SS1651669607417,CN,CN75,2,1,0,SG,601,107,109.2016483
SS1651669607417,CN,CN75,3,1,0,SG,529,259,58.25804665
SS1651669607417,CN,CN75,4,1,0,SG,348,257,42.44997055
SS1651669607417,CN,CN75,5,1,0,SG,211,89,67.35725648
SS1651669607417,CN,CN75,6,1,0,SG,198,243,63.81222453
SS1651669607417,CN,CN75,7,1,0,SG,413,347,49.81967483
SS1651669856701,CN,CN76,1,1,0,SG,130,292,21.9317122
SS1651669856701,CN,CN76,2,1,0,SG,138,200,29.41088234
SS1651669856701,CN,CN76,3,1,0,SG,77,239,20.61552813
SS1651669856701,CN,CN76,4,1,0,SG,185,246,12.04159458
SS1651669856701,CN,CN76,5,1,0,SG,403,185,15.26433752
SS1651669856701,CN,CN76,6,1,0,SG,418,208,14.86606875
SS1651669856701,CN,CN76,7,1,0,SG,447,201,12.64911064
SS1651669856701,CN,CN76,8,1,0,SG,438,146,17.80449381
SS1651669856701,CN,CN76,9,1,0,SG,455,240,13.34166406
SS1651669856701,CN,CN76,10,1,0,SG,503,225,16.55294536
SS1651669856701,CN,CN76,11,1,0,SG,334,337,18.43908891
SS1651669856701,CN,CN76,12,1,0,SG,232,376,23.40939982
SS1651669856701,CN,CN76,13,1,0,SG,278,384,11.18033989
SS1651669856701,CN,CN76,14,1,0,SG,522,420,110.8016245
SS1651669856701,CN,CN76,15,1,0,SG,743,128,179.6273921
SS1651669856701,CN,CN76,16,1,1,SG,188,303,16.40121947
SS1651669856701,CN,CN76,17,1,0,SG,276,220,20.02498439
SS1651669856701,CN,CN76,18,1,0,SG,284,273,17.69180601
SS1651669856701,CN,CN76,19,1,0,SG,303,281,14
SS1651669856701,CN,CN76,20,1,0,SG,364,170,17.02938637
SS1651672824225,CN,CN77,1,1,1,SG,368,130,53.85164807
SS1651672824225,CN,CN77,2,1,0,SG,552,103,29
SS1651672824225,CN,CN77,3,1,0,SG,144,200,31.04834939
SS1651672824225,CN,CN77,4,1,0,SG,256,270,31.78049716
SS1651672824225,CN,CN77,5,1,0,SG,717,553,53.00943312
SS1651672824225,CN,CN77,6,1,0,SG,335,370,32
SS1651672824225,CN,CN77,7,1,0,SG,494,234,38.27531842
SS1651672824225,CN,CN77,8,1,0,SG,418,284,34.88552709
SS1651674999028,CN,CN78,1,1,0,SG,435,38,50.32891813
SS1651674999028,CN,CN78,2,1,0,SG,222,193,51.85556865
SS1651674999028,CN,CN78,3,1,1,SG,522,201,77.15568676
SS1651674999028,CN,CN78,4,1,0,SG,330,342,62.62587325
SS1651674999028,CN,CN78,5,1,0,SG,762,242,68.8839604
SS1651675575564,CN,CN79,1,1,1,SG,480,248,100.4987562
SS1651675575564,CN,CN79,2,1,0,SG,648,142,67.17886572
SS1651675575564,CN,CN79,3,1,0,SG,640,307,47.80167361
SS1651675575564,CN,CN79,4,1,0,SG,584,397,52.35456045
SS1651675575564,CN,CN79,5,1,0,SG,410,76,54
SS1651675575564,CN,CN79,6,1,0,SG,282,202,76.6093989
SS1651675575564,CN,CN79,7,1,0,SG,297,299,66
SS1651675575564,CN,CN79,8,1,0,SG,395,421,67.18630813
SS1651675739437,CN,CN80,1,1,1,SG,257,203,133.9589489
SS1651675739437,CN,CN80,2,1,0,SG,512,46,31.40063694
SS1651675739437,CN,CN80,3,1,0,SG,514,248,33.24154028
SS1651675739437,CN,CN80,4,1,0,SG,513,353,31.144823
SS1651675739437,CN,CN80,5,1,0,SG,513,146,30.41381265
SS1651675739437,CN,CN80,6,1,0,SG,381,370,27.29468813
SS1651675739437,CN,CN80,7,1,0,SG,296,393,24.59674775
SS1651675739437,CN,CN80,8,1,0,SG,208,386,29.06888371
SS1651682617757,CN,CN81,1,1,1,SG,459,301,64.77653896
SS1651682617757,CN,CN81,2,1,0,SG,560,166,33.61547263
SS1651682617757,CN,CN81,3,1,0,SG,608,265,51.92301994
SS1651682617757,CN,CN81,4,1,0,SG,598,390,35.60898763
SS1651682617757,CN,CN81,5,1,0,SG,418,456,30.47950131
SS1651682617757,CN,CN81,6,1,0,SG,220,321,36.61966685
SS1651682617757,CN,CN81,7,1,0,SG,288,158,33.54101966
SS1651705155608,CN,CN82,1,1,1,SG,492,314,82.66196223
SS1651705155608,CN,CN82,2,1,0,SG,95,97,83.52843827
SS1651705155608,CN,CN82,3,1,0,SG,354,88,77.83315489
SS1651705155608,CN,CN82,4,1,0,SG,650,114,87.23531395
SS1651705155608,CN,CN82,5,1,0,SG,879,179,88.09086218
SS1651705155608,CN,CN82,6,1,0,SG,829,418,104.019229
SS1651705155608,CN,CN82,7,1,0,SG,566,580,112.1605991
SS1651705155608,CN,CN82,8,1,0,SG,276,557,108.8944443
SS1651705155608,CN,CN82,9,1,0,SG,115,299,100.895986
SS1651713128281,CN,CN83,1,1,1,SG,450,297,31.144823
SS1651713128281,CN,CN83,2,1,0,SG,519,184,31.38470965
SS1651713128281,CN,CN83,3,1,0,SG,607,245,29.52964612
SS1651713128281,CN,CN83,4,1,0,SG,563,381,30.47950131
SS1651713128281,CN,CN83,5,1,0,SG,282,304,30.88689042
SS1651713128281,CN,CN83,6,1,0,SG,330,160,31.144823
SS1651713128281,CN,CN83,7,1,0,SG,348,448,31.6227766
SS1651721379726,CN,CN84,1,1,1,SG,425,343.8000183,86.092973
SS1651721379726,CN,CN84,2,1,0,SG,590,171,88.32326987
SS1651721379726,CN,CN84,3,1,0,SG,166,473,71.80529228
SS1651724542208,CN,CN85,1,1,1,SG,307,139,101.9509686
SS1651724542208,CN,CN85,2,1,0,SG,205,301,37.69615365
SS1651724542208,CN,CN85,3,1,0,SG,461,95,28.28427125
SS1651724542208,CN,CN85,4,1,0,SG,477,187,13.89244399
SS1651724542208,CN,CN85,5,1,0,SG,360,288,13.45362405
SS1651724542208,CN,CN85,6,1,0,SG,481,428,79.92496481
SS1651724542208,CN,CN85,7,1,0,SG,680,210,104.890419
SS1651726203467,CN,CN86,1,1,0,SG,155,383,90.47651629
SS1651726203467,CN,CN86,2,1,0,SG,794,390,102.1763182
SS1651726203467,CN,CN86,3,1,1,SG,512,556,109.8362417
SS1651726203467,CN,CN86,4,1,0,SG,510,183,128.0039062
SS1651727116955,CN,CN87,1,1,1,SG,257,119,50.21951812
SS1651727116955,CN,CN87,2,1,0,SG,505,62,36.05551275
SS1651727116955,CN,CN87,3,1,0,SG,393,200,36.05551275
SS1651727116955,CN,CN87,4,1,0,SG,77,180,45.88027899
SS1651727116955,CN,CN87,5,1,0,SG,61,66,52.15361924
SS1651727696486,CN,CN88,1,1,1,SG,461,297,29.15475947
SS1651727696486,CN,CN88,2,1,0,SG,286,197,32.01562119
SS1651727696486,CN,CN88,3,1,0,SG,540,169,34.20526275
SS1651727696486,CN,CN88,4,1,0,SG,622,284,38.01315562
SS1651728177417,CN,CN89,1,1,1,SG,363,169,33.12099032
SS1651728177417,CN,CN89,2,1,0,SG,435,81,31.6227766
SS1651728177417,CN,CN89,3,1,0,SG,565,83,33.42154993
SS1651728177417,CN,CN89,4,1,0,SG,504,175,31.144823
SS1651728177417,CN,CN89,5,1,0,SG,238,252,32.01562119
SS1651728177417,CN,CN89,6,1,0,SG,305,330,29.41088234
SS1651728177417,CN,CN89,7,1,0,SG,433,301,34.71310992
SS1651728177417,CN,CN89,8,1,0,SG,539,264,33.30165161
SS1651729682124,CN,CN90,1,1,1,SG,452,105,48.3011387
SS1651729682124,CN,CN90,2,1,0,SG,237,298,49.92995093
SS1651729682124,CN,CN90,3,1,0,SG,483,490,51.89412298
SS1651729682124,CN,CN90,4,1,0,SG,188,117,49.72926704
SS1651729682124,CN,CN90,5,1,0,SG,751,270,48.27007354
SS1651729792731,CN,CN91,1,1,1,SG,485,92,50.32891813
SS1651729792731,CN,CN91,2,1,0,SG,778,355,41.23105626
SS1651729792731,CN,CN91,3,1,0,SG,270,260,35.38361203
SS1651729792731,CN,CN91,4,1,0,SG,235,403,38.18376618
SS1651729792731,CN,CN91,5,1,0,SG,402,423,34.13209633
SS1651729792731,CN,CN91,6,1,0,SG,549,487,37.80211634
SS1651729792731,CN,CN91,7,1,0,SG,81,195,38.28837944
SS1651731235827,CN,CN92,1,1,1,SG,413,79,50.7740091
SS1651731235827,CN,CN92,2,1,0,SG,304,135,15
SS1651732296508,CN,CN93,1,1,0,SG,600,175,177.8594951
SS1651732296508,CN,CN93,2,1,0,SG,444,465,149.4824404
SS1651732296508,CN,CN93,3,1,0,SG,765,539,162.3884232
SS1651732296508,CN,CN93,4,1,1,SG,261,154,145.0413734
SS1651734446265,CN,CN94,1,1,1,SG,478,317,67.74215822
SS1651734446265,CN,CN94,2,1,0,SG,660,204,59.77457654
SS1651734446265,CN,CN94,3,1,0,SG,351,517,66.64082833
SS1651734446265,CN,CN94,4,1,0,SG,247,293,66.64082833
SS1651734446265,CN,CN94,5,1,0,SG,683,506,54.40588203
SS1651734446265,CN,CN94,6,1,0,SG,423,100,57.45432969
SS1651737005457,CN,CN95,1,1,1,SG,426,279,65.60487787
SS1651737005457,CN,CN95,2,1,0,SG,145,279,47.20169488
SS1651737005457,CN,CN95,3,1,0,SG,207,428,52.83937925
SS1651737005457,CN,CN95,4,1,0,SG,371,512,42.20189569
SS1651737005457,CN,CN95,5,1,0,SG,164,136,41.59326869
SS1651737005457,CN,CN95,6,1,0,SG,258,91,38.07886553
SS1651737005457,CN,CN95,7,1,0,SG,390,86,43.93176527
SS1651737005457,CN,CN95,8,1,0,SG,487,89,46.27094121
SS1651737005457,CN,CN95,9,1,0,SG,651,242,58.52349955
SS1651737005457,CN,CN95,10,1,0,SG,585,117,51.03920062
SS1651737005457,CN,CN95,11,1,0,SG,623,353,44.55333882
SS1651737005457,CN,CN95,12,1,0,SG,576,437,40.31128874
SS1651737005457,CN,CN95,13,1,0,SG,477,509,44.41846463
SS1651739183035,CN,CN96,1,1,1,SG,463,337,116.7775663
SS1651739183035,CN,CN96,2,1,0,SG,209,188,56.43580424
SS1651739183035,CN,CN96,3,1,0,SG,204,498,86.97700846
SS1651739183035,CN,CN96,4,1,0,SG,725,176,53.25410782
SS1651739183035,CN,CN96,5,1,0,SG,481,75,52.69724851
SS1651742060593,CN,CN97,1,1,1,SG,479,223,88.45903006
SS1651742060593,CN,CN97,2,1,0,SG,339,57,51.73973328
SS1651742060593,CN,CN97,3,1,0,SG,624,59,55.22680509
SS1651742060593,CN,CN97,4,1,0,SG,647,270,55.47071299
SS1651742060593,CN,CN97,5,1,0,SG,399,386,60
SS1651743246534,CN,CN98,1,1,1,SG,273,181,83.00602388
SS1651743246534,CN,CN98,2,1,0,SG,622,152,83.74365648
SS1651743246534,CN,CN98,3,1,0,SG,62,364,67.18630813
SS1651743246534,CN,CN98,4,1,0,SG,96,72,67.88225099
SS1651743246534,CN,CN98,5,1,0,SG,281,377,57.00877125
SS1651743246534,CN,CN98,6,1,0,SG,484,347,70.03570518
SS1651744829480,CN,CN99,1,1,1,SG,431,360,155.8717421
SS1651744829480,CN,CN99,2,1,0,SG,757,153,90.62008607
SS1651744829480,CN,CN99,3,1,0,SG,803,406,104.4030651
SS1651744829480,CN,CN99,4,1,0,SG,632,566,66.85057965
SS1651744829480,CN,CN99,5,1,0,SG,540,80,62.36986452
SS1651744829480,CN,CN99,6,1,0,SG,408,95,43.27817002
SS1651744829480,CN,CN99,7,1,0,SG,283,173,29
SS1651744829480,CN,CN99,8,1,0,SG,216,230,33.9411255
SS1651744829480,CN,CN99,9,1,0,SG,201,363,26.17250466
SS1651747335475,CN,CN100,1,1,1,SG,398,138,47.70744177
SS1651747335475,CN,CN100,2,1,0,SG,144,143,38.28837944
SS1651747335475,CN,CN100,3,1,0,SG,133,233,37.44329045
SS1651747335475,CN,CN100,4,1,0,SG,598,123,28.16025568
SS1651747335475,CN,CN100,5,1,0,SG,453,39,25.61249695
SS1651747335475,CN,CN100,6,1,0,SG,526,32,28.60069929
SS1651747335475,CN,CN100,7,1,0,SG,389,225,24.75883681
SS1651747335475,CN,CN100,8,1,0,SG,565,176,30.8058436
SS1651747335475,CN,CN100,9,1,0,SG,475,218,31.89043744
SS1651747335475,CN,CN100,10,1,0,SG,377,41,24.75883681
SS1651747335475,CN,CN100,11,1,0,SG,293,81,40
SS1651748703908,CN,CN101,1,1,1,SG,475,236,57.98275606
SS1651748703908,CN,CN101,2,1,0,SG,469,84,49.64876635
SS1651748703908,CN,CN101,3,1,0,SG,555,147,32.01562119
SS1651748703908,CN,CN101,4,1,0,SG,244,329,54.40588203
SS1651748703908,CN,CN101,5,1,0,SG,177,131,47.01063709
SS1651748703908,CN,CN101,6,1,0,SG,418,391,48.91829923
SS1651748703908,CN,CN101,7,1,0,SG,554,360,48.87739764
SS1651748703908,CN,CN101,8,1,0,SG,716,225,47.50789408
SS1651748703908,CN,CN101,9,1,0,SG,328,68,45.17742799
SS1651751338853,CN,CN102,1,1,1,SG,489,337,67.89698079
SS1651751338853,CN,CN102,2,1,0,SG,365,198,49.16299421
SS1651751338853,CN,CN102,3,1,0,SG,515,158,51.4781507
SS1651751338853,CN,CN102,4,1,0,SG,651,224,54.14794548
SS1651751338853,CN,CN102,5,1,0,SG,655,387,52.77309921
SS1651751338853,CN,CN102,6,1,0,SG,540,487,48.25971405
SS1651751338853,CN,CN102,7,1,0,SG,367,465,55.75840744
SS1651751338853,CN,CN102,8,1,0,SG,317,335,54.12947441
SS1651751579584,CN,CN103,1,1,1,SG,309,116,67.95586803
SS1651751579584,CN,CN103,2,1,0,SG,455,277,59.40538696
SS1651751579584,CN,CN103,3,1,0,SG,315,368,68.65857558
SS1651751579584,CN,CN103,4,1,0,SG,119,429,76.4852927
SS1651751579584,CN,CN103,5,1,0,SG,642,251,59.46427499
SS1651751579584,CN,CN103,6,1,0,SG,797,284,75.47184906
SS1651751579584,CN,CN103,7,1,0,SG,481,471,76.57675888
SS1651761786814,CN,CN104,1,1,1,SG,201,279,88.52683209
SS1651761786814,CN,CN104,2,1,0,SG,560,184,69.85699679
SS1651761786814,CN,CN104,3,1,0,SG,529,389,36.79673899
SS1651761786814,CN,CN104,4,1,0,SG,478,563,93.9840412
SS1651762141455,CN,CN105,1,1,1,SG,490,388,59.54829972
SS1651762141455,CN,CN105,2,1,0,SG,219,268,56.85068161
SS1651762141455,CN,CN105,3,1,0,SG,484,146,51.66236541
SS1651762141455,CN,CN105,4,1,0,SG,683,302,45.607017
SS1651762141455,CN,CN105,5,1,0,SG,667,133,50.7740091
SS1651762141455,CN,CN105,6,1,0,SG,380,571,61.29437168
SS1651763037034,CN,CN106,1,1,1,SG,268,298,150.029997
SS1651763037034,CN,CN106,2,1,0,SG,670,133,102.2154587
SS1651763037034,CN,CN106,3,1,0,SG,700,479,136.8247054
SS1651764193629,CN,CN107,1,1,1,SG,168,171,156.6780138
SS1651764193629,CN,CN107,2,1,0,SG,659,241,102.6109156
SS1651764193629,CN,CN107,3,1,0,SG,468,463,144.4991349
SS1651764193629,CN,CN107,4,1,0,SG,154,525,103.0776406
SS1651765169248,CN,CN108,1,1,1,SG,495,56,59.54829972
SS1651765169248,CN,CN108,2,1,0,SG,310,207,53
SS1651765169248,CN,CN108,3,1,0,SG,620,205,55.31726674
SS1651765169248,CN,CN108,4,1,0,SG,476,232,48.41487375
SS1651765894743,CN,CN109,1,1,1,SG,210,279,113.0044247
SS1651765894743,CN,CN109,2,1,0,SG,527,144,86.37129153
SS1651765894743,CN,CN109,3,1,0,SG,486,443,71.02112362
SS1651765894743,CN,CN109,4,1,0,SG,705,312,92.19544457
SS1651765911820,CN,CN110,1,1,1,SG,155,265,158.9276565
SS1651765911820,CN,CN110,2,1,0,SG,390,534,148.4082208
SS1651765911820,CN,CN110,3,1,0,SG,541,208,142.3024947
SS1651767555827,CN,CN111,1,1,0,SG,514,260,70.83784299
SS1651767555827,CN,CN111,2,1,1,SG,163,95,72.9451849
SS1651767555827,CN,CN111,3,1,0,SG,518,85,67.42403132
SS1651769304707,CN,CN112,1,1,1,SG,178,330,51.66236541
SS1651769304707,CN,CN112,2,1,0,SG,413,55,38.05259518
SS1651769304707,CN,CN112,3,1,0,SG,408,148,39.45883931
SS1651769304707,CN,CN112,4,1,0,SG,408,265,41.0487515
SS1651769304707,CN,CN112,5,1,0,SG,408,368,42.75511665
SS1651769304707,CN,CN112,6,1,0,SG,406,562,42.42640687
SS1651769304707,CN,CN112,7,1,0,SG,411,460,42.95346319
SS1651771465459,CN,CN113,1,1,1,SG,447,98,86.68333173
SS1651771465459,CN,CN113,2,1,0,SG,298,210,28.28427125
SS1651771465459,CN,CN113,3,1,0,SG,399,247,23.60084744
SS1651771465459,CN,CN113,4,1,0,SG,509,229,20.80865205
SS1651771465459,CN,CN113,5,1,0,SG,574,190,21.1896201
SS1651771465459,CN,CN113,6,1,0,SG,252,45,33.83784863
SS1651771465459,CN,CN113,7,1,0,SG,212,130,26.07680962
SS1651771465459,CN,CN113,8,1,0,SG,568,263,19.72308292
SS1651771465459,CN,CN113,9,1,0,SG,603,66,21.02379604
SS1651783487150,CN,CN114,1,1,0,SG,162,211,82.85529555
SS1651783487150,CN,CN114,2,1,0,SG,342,67,88.20430828
SS1651783487150,CN,CN114,3,1,0,SG,588,85,84.02380615
SS1651783487150,CN,CN114,4,1,1,SG,475,346,92.61749295
SS1651783487150,CN,CN114,5,1,0,SG,172,463,86.55634003
SS1651783487150,CN,CN114,6,1,0,SG,398,613,94.33981132
SS1651783487150,CN,CN114,7,1,0,SG,793,237,94.02127419
SS1651783487150,CN,CN114,8,1,0,SG,745,555,100.9554357
SS1651798074227,CN,CN115,1,1,1,SG,330,316,153.8440769
SS1651798074227,CN,CN115,2,1,0,SG,705,184,68.70953355
SS1651798074227,CN,CN115,3,1,0,SG,721,372,66.06814664
SS1651798074227,CN,CN115,4,1,0,SG,693,557,65.96969001
SS1651798074227,CN,CN115,5,1,0,SG,371,627,85.49268975
SS1651799596238,CN,CN116,1,1,1,SG,385,89,66.06814664
SS1651799596238,CN,CN116,2,1,0,SG,533,351,262.6880279
SS1651802919199,CN,CN117,1,1,1,SG,408,407,52.61178575
SS1651802919199,CN,CN117,2,1,0,SG,117,90,86.37129153
SS1651802919199,CN,CN117,3,1,0,SG,382,102,97.83659847
SS1651802919199,CN,CN117,4,1,0,SG,669,235,85.80209788
SS1651802919199,CN,CN117,5,1,0,SG,500,578,91.83136719
SS1651802919199,CN,CN117,6,1,0,SG,228,554,96.16652224
SS1651802919199,CN,CN117,7,1,0,SG,704,439,85.14693183
SS1651804378273,CN,CN118,1,0,0,SG,200,160,115.6027681
SS1651804378273,CN,CN118,2,0,0,SG,537,122,74.63243263
SS1651804378273,CN,CN118,3,0,0,SG,376,147,30
SS1651804729362,CN,CN119,1,0,0,SG,454,127,112.7208942
SS1651804729362,CN,CN119,2,0,0,SG,729,134,104.5466403
SS1651804729362,CN,CN119,3,0,0,SG,920,120,56.0357029
SS1651804729362,CN,CN119,4,0,0,SG,192,117,111.3058848
SS1651804768520,CN,CN120,1,1,1,SG,234,194,79.64923101
SS1651804768520,CN,CN120,2,1,0,SG,509,153,69.64194139
SS1651804768520,CN,CN120,3,1,0,SG,551,348,72.80109889
SS1651804768520,CN,CN120,4,1,0,SG,409,498,76.40026178
SS1651804768520,CN,CN120,5,1,0,SG,212,414,79.906195
SS1651806183814,CN,CN121,1,1,1,SG,102,298,121.6593605
SS1651806183814,CN,CN121,2,1,0,SG,362,350,83.09632964
SS1651806183814,CN,CN121,3,1,0,SG,341,147,101.8233765
SS1651806183814,CN,CN121,4,1,0,SG,379,551,97.5807358
SS1651807227958,CN,CN122,1,1,1,SG,438,140,80.8084154
SS1651807227958,CN,CN122,2,1,0,SG,622,125,42.63801121
SS1651807227958,CN,CN122,3,1,0,SG,545,258,45.96737974
SS1651807227958,CN,CN122,4,1,0,SG,262,255,66.48308055
SS1651807227958,CN,CN122,5,1,0,SG,412,442,58.69412236
SS1651807671427,CN,CN123,1,1,0,SG,267,595,94.66784037
SS1651807671427,CN,CN123,2,1,0,SG,193,226,124.8439025
SS1651807671427,CN,CN123,3,1,0,SG,481,137,64.40496875
SS1651807671427,CN,CN123,4,1,0,SG,785,97,109.7861558
SS1651807671427,CN,CN123,5,1,1,SG,707,444,199.9024762
SS1651809674248,CN,CN124,1,1,0,SG,322,193,53.82378656
SS1651809674248,CN,CN124,2,1,0,SG,593,184,54.40588203
SS1651809674248,CN,CN124,3,1,1,SG,454,369,126.6570172
SS1651809674248,CN,CN124,4,1,0,SG,632,317,47.92702787
SS1651809674248,CN,CN124,5,1,0,SG,209,371,95.58765611
SS1651809674248,CN,CN124,6,1,0,SG,628,450,67.20119047
SS1651810536901,CN,CN125,1,1,0,SG,665,193,70.61161378
SS1651810536901,CN,CN125,2,1,1,SG,380,333,98.12746812
SS1651810536901,CN,CN125,3,1,0,SG,146,164,113.5341358
SS1651810536901,CN,CN125,4,1,0,SG,615,332,57.70615219
SS1651810766684,CN,CN126,1,1,1,SG,664,415,297.2036339
SS1651810766684,CN,CN126,2,1,0,SG,125,137,98.2903861
SS1651810766684,CN,CN126,3,1,0,SG,134,503,90.97252332
SS1651811217708,CN,CN127,1,1,1,SG,336,130,97.49358953
SS1651811217708,CN,CN127,2,1,0,SG,700,117,96.02603814
SS1651812084324,CN,CN128,1,1,1,SG,517,325,90.90654542
SS1651812084324,CN,CN128,2,1,0,SG,698,122,58.6003413
SS1651812084324,CN,CN128,3,1,0,SG,461,118,55.86591089
SS1651812084324,CN,CN128,4,1,0,SG,259,241,65.4369926
SS1651812084324,CN,CN128,5,1,0,SG,307,459,60.80296045
SS1651812084324,CN,CN128,6,1,0,SG,511,536,63.00793601
SS1651813057402,CN,CN129,1,1,1,SG,713,548,246.8116691
SS1651813057402,CN,CN129,2,1,0,SG,241,271,148.1215717
SS1651813633535,CN,CN130,1,1,1,SG,340,245,127.0157471
SS1651813633535,CN,CN130,2,1,0,SG,539,72,46.66904756
SS1651813633535,CN,CN130,3,1,0,SG,562,214,42.20189569
SS1651813633535,CN,CN130,4,1,0,SG,545,339,49.81967483
SS1651813633535,CN,CN130,5,1,0,SG,418,466,60.74537019
SS1651813633535,CN,CN130,6,1,0,SG,178,441,78.87331615
SS1651813633535,CN,CN130,7,1,0,SG,114,257,41.77319715
SS1651813633535,CN,CN130,8,1,0,SG,116,91,22.20360331
SS1651813633535,CN,CN130,9,1,0,SG,297,35,24.69817807
SS1651813633535,CN,CN130,10,1,0,SG,699,77,31.82766093
SS1651813633535,CN,CN130,11,1,0,SG,703,245,37.69615365
SS1651818877028,CN,CN131,1,1,1,SG,495,257,47.80167361
SS1651818877028,CN,CN131,2,1,0,SG,336,74,50.93132631
SS1651818877028,CN,CN131,3,1,0,SG,541,52,54.4885309
SS1651818877028,CN,CN131,4,1,0,SG,716,139,45.607017
SS1651818877028,CN,CN131,5,1,0,SG,703,327,48.83646179
SS1651818877028,CN,CN131,6,1,0,SG,532,469,53.45091206
SS1651818877028,CN,CN131,7,1,0,SG,294,394,68.44705983
SS1651818877028,CN,CN131,8,1,0,SG,198,109,56.43580424
SS1651818877028,CN,CN131,9,1,0,SG,116,229,52.32590181
SS1651818877028,CN,CN131,10,1,0,SG,861,268,44.04543109
SS1651821991579,CN,CN132,1,1,1,SG,502,73,50.24937811
SS1651821991579,CN,CN132,2,1,0,SG,112,158,58.69412236
SS1651821991579,CN,CN132,3,1,0,SG,295,211,57.98275606
SS1651821991579,CN,CN132,4,1,0,SG,519,232,55.07267925
SS1651821991579,CN,CN132,5,1,0,SG,684,222,57.31491952
SS1651822926317,CN,CN133,1,1,1,SG,501,146,70.00714249
SS1651822926317,CN,CN133,2,1,0,SG,167,134,71.42128534
SS1651822926317,CN,CN133,3,1,0,SG,250,326,73.59347797
SS1651822926317,CN,CN133,4,1,0,SG,437,545,63.41135545
SS1651822926317,CN,CN133,5,1,0,SG,697,492,67.06713055
SS1651822926317,CN,CN133,6,1,0,SG,890,305,65.80273551
SS1651822926317,CN,CN133,7,1,0,SG,98,532,70.83784299
SS1651822926317,CN,CN133,8,1,0,SG,709,76,58.13776741
SS1651822926317,CN,CN133,9,1,0,SG,900,76,61.58733636
SS1651827681410,CN,CN134,1,1,1,SG,397,158,76.6093989
SS1651827681410,CN,CN134,2,1,0,SG,535,101,63.28506933
SS1651827681410,CN,CN134,3,1,0,SG,541,244,61.85466838
SS1651827681410,CN,CN134,4,1,0,SG,229,87,76.55716818
SS1651827681410,CN,CN134,5,1,0,SG,280,240,54.40588203
SS1651827681410,CN,CN134,6,1,0,SG,393,323,75.53806987
SS1651828791480,CN,CN135,1,1,1,SG,163,174,143.808901
SS1651828791480,CN,CN135,2,1,0,SG,609,134,95.25754563
SS1651828791480,CN,CN135,3,1,0,SG,416,396,102.9417311
SS1651828791480,CN,CN135,4,1,0,SG,716,356,89.82761268
SS1651835352625,CN,CN136,1,1,1,SG,515,74,33.24154028
SS1651835352625,CN,CN136,2,1,0,SG,509,184,35.60898763
SS1651835352625,CN,CN136,3,1,0,SG,662,188,35.38361203
SS1651835352625,CN,CN136,4,1,0,SG,351,197,37.20215048
SS1651837328638,CN,CN137,1,1,1,SG,234,235,196.5426162
SS1651837328638,CN,CN137,2,1,0,SG,633,154,124.8078523
SS1651837328638,CN,CN137,3,1,0,SG,607,475,142.9020644
SS1651837445397,CN,CN138,1,1,1,SG,205,166,112.8981842
SS1651837445397,CN,CN138,2,1,0,SG,517,121,56.61271942
SS1651837445397,CN,CN138,3,1,0,SG,489,257,71.55417528
SS1651837445397,CN,CN138,4,1,0,SG,452,458,81.34494453
SS1651837445397,CN,CN138,5,1,0,SG,231,434,102
SS1651837683659,CN,CN139,1,1,1,SG,479,366,55.02726597
SS1651837683659,CN,CN139,2,1,0,SG,274,161,41.23105626
SS1651837683659,CN,CN139,3,1,0,SG,482,124,57.42821606
SS1651837683659,CN,CN139,4,1,0,SG,671,159,64.81512169
SS1651837683659,CN,CN139,5,1,0,SG,480,584,102.420701
SS1651839455332,CN,CN140,1,1,1,SG,245,275,190.3181547
SS1651839455332,CN,CN140,2,1,0,SG,706,215,150.2331521
SS1651839455332,CN,CN140,3,1,0,SG,539,521,113.4636506
SS1651840732818,CN,CN141,1,1,1,SG,433,207,36.68787266
SS1651840732818,CN,CN141,2,1,0,SG,519,93,35.77708764
SS1651840732818,CN,CN141,3,1,0,SG,669,163,36.61966685
SS1651840732818,CN,CN141,4,1,0,SG,553,289,34.05877273
SS1651840732818,CN,CN141,5,1,0,SG,375,330,35.35533906
SS1651840732818,CN,CN141,6,1,0,SG,257,156,35.4682957
SS1651840989750,CN,CN142,1,1,1,SG,206,208,167.7378908
SS1651840989750,CN,CN142,2,1,0,SG,678,156,91.70605214
SS1651840989750,CN,CN142,3,1,0,SG,617,398,69.02897942
SS1651840989750,CN,CN142,4,1,0,SG,357,558,90.73588044
SS1651844131204,CN,CN144,1,1,1,SG,527,213,59.46427499
SS1651844131204,CN,CN144,2,1,0,SG,477,102,28.01785145
SS1651844131204,CN,CN144,3,1,0,SG,412,219,15
SS1651844131204,CN,CN144,4,1,0,SG,581,116,18.02775638
SS1651844131204,CN,CN144,5,1,0,SG,642,195,21.09502311
SS1651844131204,CN,CN144,6,1,0,SG,622,265,20.61552813
SS1651844131204,CN,CN144,7,1,0,SG,553,334,17.20465053
