subject,culture,ssi_id,circle_number,codeable,me_circle,coder,x,y,r
SS1651616817210,US,US1,1,0,0,AT,148,125,105.9905656
SS1651616817210,US,US1,2,0,0,AT,503,78,58.83026432
SS1651616817210,US,US1,3,0,0,AT,641,171,50.32891813
SS1651616817210,US,US1,4,0,0,AT,596,325,67.67569726
SS1651616817210,US,US1,5,0,0,AT,442,421,71.02112362
SS1651616817210,US,US1,6,0,0,AT,227,430,73.43704787
SS1651616819170,US,US2,1,1,1,AT,85,74,51.2445119
SS1651616819170,US,US2,2,1,0,AT,199,42,46.5295605
SS1651616819170,US,US2,3,1,0,AT,347,45,38.01315562
SS1651616819170,US,US2,4,1,0,AT,523,280,55.94640292
SS1651616819170,US,US2,5,1,0,AT,559,91,59.16924877
SS1651616819170,US,US2,6,1,0,AT,75,256,62.12889827
SS1651616819170,US,US2,7,1,0,AT,199,273,64.25729531
SS1651616819170,US,US2,8,1,0,AT,328,299,60.00833275
SS1651616821119,US,US3,1,1,1,AT,468,100,69.42621983
SS1651616821119,US,US3,2,1,0,AT,74,141,78.64477096
SS1651616821119,US,US3,3,1,0,AT,662,93,87.32124598
SS1651616821119,US,US3,4,1,0,AT,726,323,92.76313923
SS1651616823657,US,US4,1,1,1,AT,210,164,65.03076195
SS1651616823657,US,US4,2,1,0,AT,90,331,43.26661531
SS1651616823657,US,US4,3,1,0,AT,507,117,49.16299421
SS1651616823657,US,US4,4,1,0,AT,647,139,36.87817783
SS1651616823657,US,US4,5,1,0,AT,571,243,39.2173431
SS1651616824013,US,US5,1,1,1,AT,386,102,74.10802925
SS1651616824013,US,US5,2,1,0,AT,532,66,61.32699243
SS1651616824013,US,US5,3,1,0,AT,530,203,69.64194139
SS1651616827589,US,US6,1,0,0,AT,420,540,69.26037828
SS1651616827589,US,US6,2,0,0,AT,504,692,172.7541606
SS1651616827589,US,US6,3,0,0,AT,640,550,97.16480844
SS1651616827589,US,US6,4,0,0,AT,518,465,135.0592463
SS1651616827589,US,US6,5,0,0,AT,532,312,139.1186544
SS1651616829561,US,US7,1,1,1,AT,407,265,54.00925847
SS1651616829561,US,US7,2,1,0,AT,580,140,48.3011387
SS1651616829561,US,US7,3,1,0,AT,576,326,43.0464865
SS1651616834023,US,US8,1,1,1,AT,387,305,79.24645102
SS1651616834023,US,US8,2,1,0,AT,521,116,61.52235366
SS1651616834023,US,US8,3,1,0,AT,625,200,48.87739764
SS1651616834023,US,US8,4,1,0,AT,566,380,57.98275606
SS1651616834023,US,US8,5,1,0,AT,300,478,73.24616031
SS1651616834023,US,US8,6,1,0,AT,77,363,66.64082833
SS1651616834023,US,US8,7,1,0,AT,152,145,58.82176468
SS1651616834023,US,US8,8,1,0,AT,278,82,64.88451279
SS1651616835091,US,US9,1,1,1,AT,476,118,85.0411665
SS1651616835091,US,US9,2,1,0,AT,611,314,51.85556865
SS1651616835091,US,US9,3,1,0,AT,326,312,50.93132631
SS1651616835091,US,US9,4,1,0,AT,724,472,38.01315562
SS1651616835091,US,US9,5,1,0,AT,538,479,44.40720662
SS1651616835091,US,US9,6,1,0,AT,417,483,43.18564576
SS1651616835091,US,US9,7,1,0,AT,197,463,44.77722635
SS1651616837719,US,US10,1,1,1,AT,492,244,36.23534186
SS1651616837719,US,US10,2,1,0,AT,636,115,36.12478374
SS1651616837719,US,US10,3,1,0,AT,261,112,38.58756276
SS1651616838947,US,US11,1,1,1,AT,489,137,87.92041856
SS1651616838947,US,US11,2,1,0,AT,283,232,120.420098
SS1651616838947,US,US11,3,1,0,AT,677,228,61.40032573
SS1651616839031,US,US12,1,1,1,AT,113,58,42.52058325
SS1651616839031,US,US12,2,1,0,AT,534,25,34.88552709
SS1651616839031,US,US12,3,1,0,AT,398,183,50.24937811
SS1651616839120,US,US13,1,1,1,AT,498,320,100
SS1651616839120,US,US13,2,1,0,AT,207,146,62.12889827
SS1651616839120,US,US13,3,1,0,AT,499,76,51.97114584
SS1651616839120,US,US13,4,1,0,AT,727,150,45.31004304
SS1651616839551,US,US14,1,1,1,AT,492,109,84.17244205
SS1651616839551,US,US14,2,1,0,AT,873,439,103.247276
SS1651616839551,US,US14,3,1,0,AT,37,425,34.6554469
SS1651616839551,US,US14,4,1,0,AT,476,552,27.29468813
SS1651616839622,US,US15,1,1,1,AT,264,157,96.18731725
SS1651616839622,US,US15,2,1,0,AT,654,152,71.11258679
SS1651616840889,US,US16,1,0,0,AT,153,534,83.23460819
SS1651616840889,US,US16,2,0,0,AT,762,125,90
SS1651616840889,US,US16,3,0,0,AT,783,543,79.88116173
SS1651616840889,US,US16,4,0,0,AT,172,136,103.1746093
SS1651616840889,US,US16,5,0,0,AT,478,347,139.089899
SS1651616841722,US,US17,1,1,0,AT,162,31,24.04163056
SS1651616841722,US,US17,2,1,0,AT,421,26,22.47220505
SS1651616841722,US,US17,3,1,1,AT,677,26,21.9317122
SS1651616841722,US,US17,4,1,0,AT,147,189,23.76972865
SS1651616841722,US,US17,5,1,0,AT,387,165,30.41381265
SS1651616841972,US,US18,1,1,1,AT,491,157,70.88018059
SS1651616841972,US,US18,2,1,0,AT,356,314,63.81222453
SS1651616843053,US,US19,1,1,0,AT,398,51,56.8594759
SS1651616843053,US,US19,2,1,1,AT,584,74,75.43208866
SS1651616843053,US,US19,3,1,0,AT,198,120,68.9637586
SS1651616844450,US,US20,1,1,1,AT,438,365,124.016128
SS1651616844450,US,US20,2,1,0,AT,141,222,39.8246155
SS1651616844450,US,US20,3,1,0,AT,126,371,49.39635614
SS1651616844450,US,US20,4,1,0,AT,678,240,42.43819035
SS1651616844450,US,US20,5,1,0,AT,708,353,43.93176527
SS1651616844450,US,US20,6,1,0,AT,401,151,38.94868419
SS1651616844684,US,US21,1,1,1,AT,304,204,36.35931793
SS1651616844684,US,US21,2,1,0,AT,441,158,48.10405388
SS1651616844911,US,US22,1,1,1,AT,483,340,59.39696962
SS1651616844911,US,US22,2,1,0,AT,307,148,36.12478374
SS1651616844911,US,US22,3,1,0,AT,672,142,40.49691346
SS1651616844911,US,US22,4,1,0,AT,649,545,54.03702434
SS1651616844911,US,US22,5,1,0,AT,296,534,44.59820624
SS1651616846951,US,US23,1,0,0,AT,122,230,112.4144119
SS1651616846951,US,US23,2,0,0,AT,423,164,112.4499889
SS1651616846951,US,US23,3,0,0,AT,783,168,108.0740487
SS1651616850845,US,US24,1,1,1,AT,245,97,105.3043209
SS1651616850845,US,US24,2,1,0,AT,572,142,109.0412766
SS1651616850845,US,US24,3,1,0,AT,371,401,71.80529228
SS1651616854167,US,US25,1,1,1,AT,604,225,87.47571091
SS1651616854167,US,US25,2,1,0,AT,290,175,58.03447251
SS1651616854167,US,US25,3,1,0,AT,492,59,52.61178575
SS1651616854402,US,US26,1,1,0,AT,-25,-321,321.9720485
SS1651616854402,US,US26,2,1,1,AT,449,50,30.23243292
SS1651616854402,US,US26,3,1,0,AT,333,136,55.22680509
SS1651616854402,US,US26,4,1,0,AT,571,99,44
SS1651616854402,US,US26,5,1,0,AT,502,196,38.83297568
SS1651616854402,US,US26,6,1,0,AT,359,39,30.01666204
SS1651616854402,US,US26,7,1,0,AT,346,273,55.71355311
SS1651616854402,US,US26,8,1,0,AT,456,310,50.21951812
SS1651616854402,US,US26,9,1,0,AT,690,48,52.40229003
SS1651616857792,US,US27,1,1,1,AT,110,100,89.4427191
SS1651616857792,US,US27,2,1,0,AT,637,146,64.32728814
SS1651616857792,US,US27,3,1,0,AT,586,411,67.08203932
SS1651616858489,US,US28,1,1,0,AT,206,102,58.52349955
SS1651616858489,US,US28,2,1,1,AT,469,69,57.24508713
SS1651616858489,US,US28,3,1,0,AT,336,227,54.58937626
SS1651616858633,US,US29,1,1,1,AT,449,419,109.2520023
SS1651616858633,US,US29,2,1,0,AT,129,159,35.22782991
SS1651616858633,US,US29,3,1,0,AT,270,130,48.82622246
SS1651616858633,US,US29,4,1,0,AT,137,282,17.72004515
SS1651616858633,US,US29,5,1,0,AT,416,168,46.14108798
SS1651616858633,US,US29,6,1,0,AT,828,363,55.80322571
SS1651616858633,US,US29,7,1,0,AT,613,442,27.31300057
SS1651616858633,US,US29,8,1,0,AT,657,593,50.08991915
SS1651616858633,US,US29,9,1,0,AT,311,621,44.04543109
SS1651616860080,US,US30,1,1,1,AT,499,330,58.13776741
SS1651616860080,US,US30,2,1,0,AT,362,331,47.20169488
SS1651616860080,US,US30,3,1,0,AT,502,153,69.3108938
SS1651616860080,US,US30,4,1,0,AT,651,339,46.14108798
SS1651616860080,US,US30,5,1,0,AT,508,489,51.4003891
SS1651616860080,US,US30,6,1,0,AT,700,124,44.65422712
SS1651616860080,US,US30,7,1,0,AT,770,238,40.16217126
SS1651616860080,US,US30,8,1,0,AT,371,226,49.2036584
SS1651616860708,US,US31,1,1,1,AT,264,185,136
SS1651616860708,US,US31,2,1,0,AT,545,128,73.24616031
SS1651616861128,US,US32,1,1,0,AT,429,299,48.08326112
SS1651616861128,US,US32,2,1,0,AT,493,120,46.38965402
SS1651616861128,US,US32,3,1,0,AT,638,311,43.46262762
SS1651616861128,US,US32,4,1,1,AT,506,235,45.54119015
SS1651616861546,US,US33,1,1,1,AT,241,89,78.58753082
SS1651616861546,US,US33,2,1,0,AT,458,89,77.02596965
SS1651616861546,US,US33,3,1,0,AT,681,88,80.00624976
SS1651616863114,US,US34,1,1,1,AT,513,131,41.43669871
SS1651616863114,US,US34,2,1,0,AT,348,334,35.22782991
SS1651616863114,US,US34,3,1,0,AT,629,372,25.05992817
SS1651616863145,US,US35,1,1,1,AT,509,117,58.6003413
SS1651616863145,US,US35,2,1,0,AT,178,289,85.27602242
SS1651616863145,US,US35,3,1,0,AT,519,302,88.23264702
SS1651616863145,US,US35,4,1,0,AT,815,295,84.86459804
SS1651616863145,US,US35,5,1,0,AT,317,478,78.87331615
SS1651616863145,US,US35,6,1,0,AT,660,481,78.51751397
SS1651616876627,US,US36,1,1,1,AT,363,255,142.6674455
SS1651616876627,US,US36,2,1,0,AT,757,202,126.3724654
SS1651616876627,US,US36,3,1,0,AT,128,568,107.7821878
SS1651616909217,US,US37,1,1,0,AT,137,175,106.8316433
SS1651616909217,US,US37,2,1,1,AT,398,171,121.75385
SS1651616909217,US,US37,3,1,0,AT,662,173,72.13875519
SS1651616909217,US,US37,4,1,0,AT,385,428,65.36818798
SS1651616969092,US,US38,1,1,1,AT,478,150,13.03840481
SS1651616969092,US,US38,2,1,0,AT,289,175,44.82186966
SS1651616969092,US,US38,3,1,0,AT,403,237,46.06517123
SS1651616969092,US,US38,4,1,0,AT,524,223,32.55764119
SS1651616969092,US,US38,5,1,0,AT,634,144,51.31276644
SS1651616982939,US,US39,1,1,1,AT,501,351,99.60923652
SS1651616982939,US,US39,2,1,0,AT,784,199,77.02596965
SS1651616982939,US,US39,3,1,0,AT,767,550,80.80222769
SS1651616982939,US,US39,4,1,0,AT,247,540,77.93587107
SS1651616982939,US,US39,5,1,0,AT,238,202,75.16648189
SS1651616982939,US,US39,6,1,0,AT,496,105,61.7170965
SS1651617013503,US,US40,1,0,0,AT,523,71,150.5622795
SS1651617013503,US,US40,2,0,0,AT,447,530,31.01612484
SS1651617033971,US,US41,1,0,0,AT,541,367,135.0740538
SS1651617033971,US,US41,2,0,0,AT,225,339,110.4355015
SS1651617033971,US,US41,3,0,0,AT,509,91,114.0394669
SS1651617071100,US,US42,1,1,1,AT,279,227,230.3670983
SS1651617071100,US,US42,2,1,0,AT,697,217,76.00657866
SS1651617071100,US,US42,3,1,0,AT,568,292,25.55386468
SS1651617071100,US,US42,4,1,0,AT,722,531,259.3838854
SS1651617143573,US,US43,1,1,1,AT,472,370,162.1172415
SS1651617143573,US,US43,2,1,0,AT,720,92,74.63243263
SS1651617143573,US,US43,3,1,0,AT,896,248,66.24198065
SS1651617143573,US,US43,4,1,0,AT,209,131,97.86214794
SS1651617143573,US,US43,5,1,0,AT,119,456,115.2085066
SS1651617143573,US,US43,6,1,0,AT,811,557,149.4021419
SS1651617282312,US,US44,1,1,1,AT,193,165,71.11258679
SS1651617282312,US,US44,2,1,0,AT,596,400,59.46427499
SS1651617310480,US,US45,1,1,1,AT,82,81,68.00735254
SS1651617310480,US,US45,2,1,0,AT,364,77,58.82176468
SS1651617310480,US,US45,3,1,0,AT,235,87,64.00781202
SS1651617310480,US,US45,4,1,0,AT,632,68,50.80354318
SS1651617310480,US,US45,5,1,0,AT,777,66,51
SS1651617310480,US,US45,6,1,0,AT,499,68,53.15072906
SS1651624230659,US,US46,1,1,1,AT,240,230,220.5107707
SS1651624230659,US,US46,2,1,0,AT,590,83,57.00877125
SS1651624230659,US,US46,3,1,0,AT,721,83,54.81788029
SS1651624230659,US,US46,4,1,0,AT,848,82,67.08203932
SS1651678198123,US,US47,1,1,1,AT,476,104,58.69412236
SS1651678198123,US,US47,2,1,0,AT,181,253,41.40048309
SS1651678198123,US,US47,3,1,0,AT,299,228,36.79673899
SS1651678198123,US,US47,4,1,0,AT,399,241,38.60051813
SS1651678198123,US,US47,5,1,0,AT,493,238,42.01190308
SS1651678198123,US,US47,6,1,0,AT,584,227,34.98571137
SS1651678198123,US,US47,7,1,0,AT,658,197,39.05124838
SS1651678202019,US,US48,1,1,1,AT,495,339,44.68780594
SS1651678202019,US,US48,2,1,0,AT,207,184,40.24922359
SS1651678202019,US,US48,3,1,0,AT,215,330,39.35733731
SS1651678202019,US,US48,4,1,0,AT,673,175,42.19004622
SS1651678206055,US,US49,1,1,1,AT,501,477,115.4209686
SS1651678206055,US,US49,2,1,0,AT,207,219,78
SS1651678206055,US,US49,3,1,0,AT,310,62,48.83646179
SS1651678206055,US,US49,4,1,0,AT,45,60,37.53664876
SS1651678206055,US,US49,5,1,0,AT,58,322,34.71310992
SS1651678206055,US,US49,6,1,0,AT,140,46,29.20616373
SS1651678206055,US,US49,7,1,0,AT,26,183,23.32380758
SS1651678206055,US,US49,8,1,0,AT,421,139,23.02172887
SS1651678216185,US,US50,1,1,1,AT,357,95,91.54780172
SS1651678216185,US,US50,2,1,0,AT,540,184,71.11258679
SS1651678216185,US,US50,3,1,0,AT,294,261,64.62971453
SS1651678216185,US,US50,4,1,0,AT,462,334,63.3245608
SS1651678216185,US,US50,5,1,0,AT,597,306,27.45906044
SS1651678218891,US,US52,1,1,1,AT,459,448,39.40812099
SS1651678218891,US,US52,2,1,0,AT,440,239,40.49691346
SS1651678218891,US,US52,3,1,0,AT,616,217,47.85394446
SS1651678218891,US,US52,4,1,0,AT,667,423,74.24957912
SS1651678218891,US,US52,5,1,0,AT,216,392,55.54277631
SS1651678218891,US,US52,6,1,0,AT,300,593,48.02082881
SS1651678220434,US,US53,1,0,0,AT,169,71,60.03332408
SS1651678221331,US,US54,1,1,1,AT,492,350,105.3422992
SS1651678221331,US,US54,2,1,0,AT,491,167,32.14031736
SS1651678221331,US,US54,3,1,0,AT,668,363,8.062257748
SS1651678221331,US,US54,4,1,0,AT,487,534,23.53720459
SS1651678221331,US,US54,5,1,0,AT,287,343,31.6227766
SS1651678224995,US,US55,1,1,1,AT,295,197,111.0855526
SS1651678224995,US,US55,2,1,0,AT,526,121,59.20304046
SS1651678224995,US,US55,3,1,0,AT,585,310,95.60334722
SS1651678224995,US,US55,4,1,0,AT,274,482,104.995238
SS1651678226524,US,US56,1,1,0,AT,237,289,65.06919394
SS1651678226524,US,US56,2,1,1,AT,444,127,84.89994111
SS1651678226524,US,US56,3,1,0,AT,695,277,79.906195
SS1651678227696,US,US57,1,1,1,AT,437,123,73.81734214
SS1651678227696,US,US57,2,1,0,AT,378,570,112.8937554
SS1651678227696,US,US57,3,1,0,AT,750,156,91.43850392
SS1651678227696,US,US57,4,1,0,AT,132,102,95.75489544
SS1651678227696,US,US57,5,1,0,AT,155,418,87.36704184
SS1651678229872,US,US58,1,1,1,AT,172,162,59.54829972
SS1651678229872,US,US58,2,1,0,AT,413,86,53.03772242
SS1651678229872,US,US58,3,1,0,AT,449,204,49.40647731
SS1651678229872,US,US58,4,1,0,AT,407,307,40.31128874
SS1651678232565,US,US59,1,1,1,AT,111,66,73.02739212
SS1651678232565,US,US59,2,1,0,AT,401,68,53.26349594
SS1651678232565,US,US59,3,1,0,AT,295,139,70.21395873
SS1651678232565,US,US59,4,1,0,AT,172,295,74.10802925
SS1651678232565,US,US59,5,1,0,AT,371,367,74.02702209
SS1651678239759,US,US60,1,1,1,AT,380,245,137.3608387
SS1651678239759,US,US60,2,1,0,AT,689,109,98.41239759
SS1651678239759,US,US60,3,1,0,AT,694,355,83.00602388
SS1651678239759,US,US60,4,1,0,AT,137,93,70.88018059
SS1651678239759,US,US60,5,1,0,AT,113,456,90.13878189
SS1651678242246,US,US61,1,1,1,AT,145,169,189.7630101
SS1651678242246,US,US61,2,1,0,AT,846,311,94.41398202
SS1651678242246,US,US61,3,1,0,AT,721,76,68.9637586
SS1651678243882,US,US62,1,1,1,AT,503,338,57.62811814
SS1651678243882,US,US62,2,1,0,AT,196,335,52.20153254
SS1651678243882,US,US62,3,1,0,AT,641,113,95.4410813
SS1651678243882,US,US62,4,1,0,AT,792,302,99.85990186
SS1651678243882,US,US62,5,1,0,AT,620,526,108.853112
SS1651678243882,US,US62,6,1,0,AT,142,546,118.1524439
SS1651678243882,US,US62,7,1,0,AT,347,195,90
SS1651678244241,US,US63,1,0,0,AT,159,172,74.33034374
SS1651678244241,US,US63,2,0,0,AT,436,129,53.85164807
SS1651678244241,US,US63,3,0,0,AT,363,304,47.01063709
SS1651678244241,US,US63,4,0,0,AT,543,248,43.73785546
SS1651678244241,US,US63,5,0,0,AT,115,413,61.03277808
SS1651678244241,US,US63,6,0,0,AT,325,425,55.90169944
SS1651678245327,US,US64,1,1,1,AT,472,323.0031009,36.79673899
SS1651678245327,US,US64,2,1,0,AT,571,157,40.71854614
SS1651678245327,US,US64,3,1,0,AT,630,297,35.84689666
SS1651678245327,US,US64,4,1,0,AT,578,470.0003949,35.84689666
SS1651678245327,US,US64,5,1,0,AT,325,458.0001626,43.8634244
SS1651678245327,US,US64,6,1,0,AT,280,256,45.80392996
SS1651678245327,US,US64,7,1,0,AT,386,136.9999884,34.6554469
SS1651678246113,US,US65,1,1,1,AT,811,90,74.79304781
SS1651678246113,US,US65,2,1,0,AT,422,100,69.35416354
SS1651678246113,US,US65,3,1,0,AT,279,137,62.96824597
SS1651678246113,US,US65,4,1,0,AT,273,401,66.60330322
SS1651678246113,US,US65,5,1,0,AT,537,532,73.59347797
SS1651678246113,US,US65,6,1,0,AT,750,510,68.02940541
SS1651678246113,US,US65,7,1,0,AT,910,361,71.69379332
SS1651678246330,US,US66,1,1,0,AT,200,135,65.4599114
SS1651678246330,US,US66,2,1,1,AT,414,150,56.79788728
SS1651678246330,US,US66,3,1,0,AT,592,103,54.81788029
SS1651678248637,US,US67,1,1,1,AT,503,374,104.019229
SS1651678248637,US,US67,2,1,0,AT,96,98,76.69419796
SS1651678248637,US,US67,3,1,0,AT,181,353,95.4410813
SS1651678248637,US,US67,4,1,0,AT,511,99,80.21221852
SS1651678248637,US,US67,5,1,0,AT,102,575,69.3181073
SS1651678248637,US,US67,6,1,0,AT,838,351,83.52843827
SS1651678248637,US,US67,7,1,0,AT,526,599,63.82005954
SS1651678248989,US,US68,1,0,0,AT,506,421,74.27651042
SS1651678248989,US,US68,2,0,0,AT,524,261,71.84010022
SS1651678248989,US,US68,3,0,0,AT,619,351,50.93132631
SS1651678248989,US,US68,4,0,0,AT,640,463,38.48376281
SS1651678249603,US,US69,1,1,1,AT,460,119,94.06912352
SS1651678249603,US,US69,2,1,0,AT,185,273,80.23091673
SS1651678249603,US,US69,3,1,0,AT,472,347,101.2373449
SS1651678249603,US,US69,4,1,0,AT,731,283,76.40026178
SS1651678250397,US,US70,1,0,0,AT,331,68,40.71854614
SS1651678250397,US,US70,2,0,0,AT,617,148,118.0042372
SS1651678250397,US,US70,3,0,0,AT,436,160,12.04159458
SS1651678250397,US,US70,4,0,0,AT,764,37,11.18033989
SS1651678250397,US,US70,5,0,0,AT,844,209,56.92099788
SS1651678250397,US,US70,6,0,0,AT,750,294,19
SS1651678250397,US,US70,7,0,0,AT,249,273,146.7105995
SS1651678250397,US,US70,8,0,0,AT,424,375,42.94182111
SS1651678250397,US,US70,9,0,0,AT,606,305,18.68154169
SS1651678250397,US,US70,10,0,0,AT,674,406,13.45362405
SS1651678252363,US,US71,1,1,1,AT,500,378,74.51845409
SS1651678252363,US,US71,2,1,0,AT,723,116,55.02726597
SS1651678252363,US,US71,3,1,0,AT,369,71,60.10823571
SS1651678252363,US,US71,4,1,0,AT,797,386,60.20797289
SS1651678252363,US,US71,5,1,0,AT,156,295,58.18075283
SS1651678252363,US,US71,6,1,0,AT,670,591,61.85466838
SS1651678252363,US,US71,7,1,0,AT,291,516,72.47068373
SS1651678252363,US,US71,8,1,0,AT,526,151,49.24428901
SS1651678252935,US,US72,1,1,1,AT,248,141,85.70880935
SS1651678252935,US,US72,2,1,0,AT,187,398,69
SS1651678252935,US,US72,3,1,0,AT,500,218,64.32728814
SS1651678253736,US,US73,1,1,1,AT,153,97,65.9241989
SS1651678253736,US,US73,2,1,0,AT,467,99,67.74215822
SS1651678253736,US,US73,3,1,0,AT,732,78,63.95310782
SS1651678256204,US,US74,1,1,1,AT,455,81,58.6003413
SS1651678256204,US,US74,2,1,0,AT,302,294,67.35725648
SS1651678256204,US,US74,3,1,0,AT,622,285,61.29437168
SS1651678258791,US,US76,1,1,1,AT,427,288,63.63961031
SS1651678258791,US,US76,2,1,0,AT,623,169,56.22277119
SS1651678258791,US,US76,3,1,0,AT,659,310,48.16637832
SS1651678258791,US,US76,4,1,0,AT,569,393,52.34500931
SS1651678258791,US,US76,5,1,0,AT,433,82,53.41348144
SS1651678258791,US,US76,6,1,0,AT,178,137,57.27128425
SS1651678258791,US,US76,7,1,0,AT,278,163,44.55333882
SS1651678258791,US,US76,8,1,0,AT,268,19,57.45432969
SS1651678258791,US,US76,9,1,0,AT,120,249,59.36328832
SS1651678258791,US,US76,10,1,0,AT,180,307,46.61544808
SS1651678258791,US,US76,11,1,0,AT,292,396,51.07837116
SS1651678258791,US,US76,12,1,0,AT,409,456,53.66563146
SS1651678258791,US,US76,13,1,0,AT,492,493,46.69047012
SS1651678258791,US,US76,14,1,0,AT,727,143,65.7951366
SS1651678258791,US,US76,15,1,0,AT,780,238,52
SS1651678259296,US,US77,1,1,0,AT,675,120,54.4885309
SS1651678259296,US,US77,2,1,0,AT,782,227,55.97320788
SS1651678259296,US,US77,3,1,0,AT,101,270,57.97413216
SS1651678259296,US,US77,4,1,0,AT,446,61,54.3783045
SS1651678259296,US,US77,5,1,0,AT,101,533,55.94640292
SS1651678259296,US,US77,6,1,0,AT,575,542,56.5862174
SS1651678259296,US,US77,7,1,0,AT,686,602,55.97320788
SS1651678259296,US,US77,8,1,0,AT,306,563,61.29437168
SS1651678259296,US,US77,9,1,0,AT,265,136,60.44005295
SS1651678259296,US,US77,10,1,0,AT,400,189,50.60632372
SS1651678259296,US,US77,11,1,1,AT,509,366,63.95310782
SS1651678259296,US,US77,12,1,0,AT,734,450,67.80117993
SS1651678260164,US,US78,1,1,1,AT,469,328,57.00877125
SS1651678260164,US,US78,2,1,0,AT,596,199,59.40538696
SS1651678260164,US,US78,3,1,0,AT,359,163,60.87692502
SS1651678260164,US,US78,4,1,0,AT,304,426,64.40496875
SS1651678260164,US,US78,5,1,0,AT,642,448,69.42621983
SS1651678260331,US,US79,1,1,1,AT,504,349,49.67896939
SS1651678260331,US,US79,2,1,0,AT,249,160,39.56008089
SS1651678260331,US,US79,3,1,0,AT,727,166,37.53664876
SS1651678260331,US,US79,4,1,0,AT,250,506,38.83297568
SS1651678260331,US,US79,5,1,0,AT,397,584,37.12142239
SS1651678260331,US,US79,6,1,0,AT,587,227,41.61730409
SS1651678260331,US,US79,7,1,0,AT,401,236,40.49691346
SS1651678260331,US,US79,8,1,0,AT,579,74,43.13930922
SS1651678260331,US,US79,9,1,0,AT,397,80,43.13930922
SS1651678260663,US,US80,1,1,1,AT,497,376,48.25971405
SS1651678260663,US,US80,2,1,0,AT,400,467,37.36308338
SS1651678260663,US,US80,3,1,0,AT,295,103,40
SS1651678260663,US,US80,4,1,0,AT,485,211,36.35931793
SS1651678260663,US,US80,5,1,0,AT,716,169,41.61730409
SS1651678260663,US,US80,6,1,0,AT,690,308,41.0487515
SS1651678260663,US,US80,7,1,0,AT,139,116,36.06937759
SS1651678260663,US,US80,8,1,0,AT,710,554,37.48332963
SS1651678260663,US,US80,9,1,0,AT,559,520,37.57658846
SS1651678260663,US,US80,10,1,0,AT,92,488,39.59797975
SS1651678260663,US,US80,11,1,0,AT,111,270,38.48376281
SS1651678260663,US,US80,12,1,0,AT,214,388,42.01190308
SS1651678260663,US,US80,13,1,0,AT,334,219,38.01315562
SS1651678260663,US,US80,14,1,0,AT,645,417,38.83297568
SS1651678260663,US,US80,15,1,0,AT,462,629,38.60051813
SS1651678260663,US,US80,16,1,0,AT,590,139,34.98571137
SS1651678261063,US,US81,1,1,1,AT,287,174,125.9245806
SS1651678261063,US,US81,2,1,0,AT,498,114,58.30951895
SS1651678261063,US,US81,3,1,0,AT,491,264,56.92099788
SS1651678261063,US,US81,4,1,0,AT,374,380,58.05170109
SS1651678261063,US,US81,5,1,0,AT,96,263,67.77905281
SS1651678261063,US,US81,6,1,0,AT,106,81,62.36986452
SS1651678261912,US,US82,1,1,0,AT,203,256,50.03998401
SS1651678261912,US,US82,2,1,0,AT,789,216,58.24087911
SS1651678261912,US,US82,3,1,1,AT,477,93,70.45565982
SS1651678262590,US,US83,1,1,1,AT,498,384,48.7954916
SS1651678262590,US,US83,2,1,0,AT,293,229,39.40812099
SS1651678262590,US,US83,3,1,0,AT,212,332,37.64306045
SS1651678262590,US,US83,4,1,0,AT,146,399,28.7923601
SS1651678262590,US,US83,5,1,0,AT,185,81,44.40720662
SS1651678262590,US,US83,6,1,0,AT,99,65,23.40939982
SS1651678262590,US,US83,7,1,0,AT,600,248,32.44996148
SS1651678262590,US,US83,8,1,0,AT,669,166,31.95309062
SS1651678262590,US,US83,9,1,0,AT,761,145,32.20248438
SS1651678262590,US,US83,10,1,0,AT,924,239,35.51056181
SS1651678262590,US,US83,11,1,0,AT,921,357,36.12478374
SS1651678262590,US,US83,12,1,0,AT,742,512,39.69886648
SS1651678262590,US,US83,13,1,0,AT,622,440,41.23105626
SS1651678262590,US,US83,14,1,0,AT,333,571,37.53664876
SS1651678262590,US,US83,15,1,0,AT,446,565,36.12478374
SS1651678262590,US,US83,16,1,0,AT,884,478,33.30165161
SS1651678262590,US,US83,17,1,0,AT,850,102,39.05124838
SS1651678262854,US,US84,1,1,1,AT,220,113,51.31276644
SS1651678262854,US,US84,2,1,0,AT,414,109,51.31276644
SS1651678263725,US,US85,1,1,1,AT,248,309,190.790461
SS1651678263725,US,US85,2,1,0,AT,721,312,173.9540169
SS1651678265100,US,US86,1,1,1,AT,173,155,117.0469991
SS1651678265100,US,US86,2,1,0,AT,530,185,83.73768566
SS1651678265100,US,US86,3,1,0,AT,478,438,92.63368718
SS1651678265100,US,US86,4,1,0,AT,191,450,94.41398202
SS1651678265263,US,US87,1,1,1,AT,487,238,169.4992625
SS1651678265263,US,US87,2,1,0,AT,135,406,77.20103626
SS1651678265263,US,US87,3,1,0,AT,388,541,70.83784299
SS1651678265263,US,US87,4,1,0,AT,649,553,69.46221995
SS1651678265263,US,US87,5,1,0,AT,808,378,67.74215822
SS1651678265263,US,US87,6,1,0,AT,144,110,83.5463943
SS1651678267011,US,US88,1,1,1,AT,508,430,83.00602388
SS1651678267011,US,US88,2,1,0,AT,219,263,62.36986452
SS1651678267011,US,US88,3,1,0,AT,386,146,64.20280368
